scenario_id,rel_x,rel_y,rel_z,rel_vx,rel_vy,rel_vz,time_to_tca_min,miss_distance_km,risk_score,approx_pc,primary_altitude_km,delta_v_budget_mps,action_id,delta_v_mps,time_offset_min,dir_along,dir_against,dir_radial_out,dir_radial_in,dir_none,new_miss_km,new_pc,candidate_score,is_optimal,optimal_action_id,risk_level
sc_01946_ee94869e7a,2.8948545670318615,1.4900223439905833,4.674588950342286,7.231536476172698,-8.345557110669903,-2.9318905776672533,325.21610168333336,5.696677224884574,0.8860664555023086,1.798044307823835e-11,399.3507943071918,1.0,8,0.1,45.0,0.0,0.0,0.0,1.0,0.0,5.875160367184042,6.402566735219253e-12,0.5160874652898328,0,0,medium
sc_01946_ee94869e7a,2.8948545670318615,1.4900223439905833,4.674588950342286,7.231536476172698,-8.345557110669903,-2.9318905776672533,325.21610168333336,5.696677224884574,0.8860664555023086,1.798044307823835e-11,399.3507943071918,1.0,9,0.5,90.0,1.0,0.0,0.0,0.0,0.0,6.187832828519296,9.714209766967202e-13,0.2616404257090725,0,0,medium
sc_01997_1369636bcb,-0.009187563425510062,0.044069730755192375,0.1563800277222084,-3.420965079931476,8.714422418917188,-5.615065369412834,256.93227558333336,0.16273065341518048,0.9967453869316963,0.00019734985407734575,397.09359287365623,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16273065341518048,0.00019734985407734575,0.0016273065341518046,1,0,critical
sc_01997_1369636bcb,-0.009187563425510062,0.044069730755192375,0.1563800277222084,-3.420965079931476,8.714422418917188,-5.615065369412834,256.93227558333336,0.16273065341518048,0.9967453869316963,0.00019734985407734575,397.09359287365623,0.2,1,0.05,45.0,1.0,0.0,0.0,0.0,0.0,0.2804814926847651,0.0001922672575945246,-0.03290947078743807,0,0,critical
sc_01997_1369636bcb,-0.009187563425510062,0.044069730755192375,0.1563800277222084,-3.420965079931476,8.714422418917188,-5.615065369412834,256.93227558333336,0.16273065341518048,0.9967453869316963,0.00019734985407734575,397.09359287365623,0.2,2,0.15,45.0,1.0,0.0,0.0,0.0,0.0,0.5407375260643176,0.00017278247854025144,-0.053069104536425396,0,0,critical
sc_01997_1369636bcb,-0.009187563425510062,0.044069730755192375,0.1563800277222084,-3.420965079931476,8.714422418917188,-5.615065369412834,256.93227558333336,0.16273065341518048,0.9967453869316963,0.00019734985407734575,397.09359287365623,0.2,3,0.3,60.0,1.0,0.0,0.0,0.0,0.0,1.0962906443608071,0.00010965629352892103,-0.10465664984963359,0,0,critical
sc_01997_1369636bcb,-0.009187563425510062,0.044069730755192375,0.1563800277222084,-3.420965079931476,8.714422418917188,-5.615065369412834,256.93227558333336,0.16273065341518048,0.9967453869316963,0.00019734985407734575,397.09359287365623,0.2,4,0.05,45.0,0.0,1.0,0.0,0.0,0.0,0.10364682042006527,0.0001989088295809214,-0.034677817510085064,0,0,critical
sc_01997_1369636bcb,-0.009187563425510062,0.044069730755192375,0.1563800277222084,-3.420965079931476,8.714422418917188,-5.615065369412834,256.93227558333336,0.16273065341518048,0.9967453869316963,0.00019734985407734575,397.09359287365623,0.2,5,0.15,45.0,0.0,1.0,0.0,0.0,0.0,0.2976834879997623,0.00019131362026387756,-0.10416602226285952,0,0,critical
sc_01997_1369636bcb,-0.009187563425510062,0.044069730755192375,0.1563800277222084,-3.420965079931476,8.714422418917188,-5.615065369412834,256.93227558333336,0.16273065341518048,0.9967453869316963,0.00019734985407734575,397.09359287365623,0.2,6,0.3,60.0,0.0,1.0,0.0,0.0,0.0,1.0880759873321484,0.00011064444744514188,-0.10547811555249946,0,0,critical
sc_01997_1369636bcb,-0.009187563425510062,0.044069730755192375,0.1563800277222084,-3.420965079931476,8.714422418917188,-5.615065369412834,256.93227558333336,0.16273065341518048,0.9967453869316963,0.00019734985407734575,397.09359287365623,0.2,7,0.1,45.0,0.0,0.0,1.0,0.0,0.0,0.24637001046780624,0.0001940025522926355,-0.06896487132389338,0,0,critical
sc_01997_1369636bcb,-0.009187563425510062,0.044069730755192375,0.1563800277222084,-3.420965079931476,8.714422418917188,-5.615065369412834,256.93227558333336,0.16273065341518048,0.9967453869316963,0.00019734985407734575,397.09359287365623,0.2,8,0.1,45.0,0.0,0.0,0.0,1.0,0.0,0.37157011325449224,0.00018664195447253826,-0.06771287029602652,0,0,critical
sc_01997_1369636bcb,-0.009187563425510062,0.044069730755192375,0.1563800277222084,-3.420965079931476,8.714422418917188,-5.615065369412834,256.93227558333336,0.16273065341518048,0.9967453869316963,0.00019734985407734575,397.09359287365623,0.2,9,0.5,90.0,1.0,0.0,0.0,0.0,0.0,2.571330218207533,7.335153804227387e-06,-0.10000983532210383,0,0,critical
sc_02048_2542565b0b,0.8585671174413272,-5.619122680962549,4.397061846312754,-0.9787044855516105,-1.02525194758523,0.2574597194136966,286.8839268666667,7.18650332770803,0.8562699334458395,1.2228084265650422e-15,382.2932230664992,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.18650332770803,1.2228084265650422e-15,0.7186503327708029,1,0,medium
sc_02048_2542565b0b,0.8585671174413272,-5.619122680962549,4.397061846312754,-0.9787044855516105,-1.02525194758523,0.2574597194136966,286.8839268666667,7.18650332770803,0.8562699334458395,1.2228084265650422e-15,382.2932230664992,0.2,1,0.05,45.0,1.0,0.0,0.0,0.0,0.0,7.276020831064626,6.4011361223345475e-16,0.6918877973921769,0,0,medium
sc_02048_2542565b0b,0.8585671174413272,-5.619122680962549,4.397061846312754,-0.9787044855516105,-1.02525194758523,0.2574597194136966,286.8839268666667,7.18650332770803,0.8562699334458395,1.2228084265650422e-15,382.2932230664992,0.2,2,0.15,45.0,1.0,0.0,0.0,0.0,0.0,7.45916397754748,1.6607783162752758e-16,0.6387735406118908,0,0,medium
sc_02048_2542565b0b,0.8585671174413272,-5.619122680962549,4.397061846312754,-0.9787044855516105,-1.02525194758523,0.2574597194136966,286.8839268666667,7.18650332770803,0.8562699334458395,1.2228084265650422e-15,382.2932230664992,0.2,3,0.3,60.0,1.0,0.0,0.0,0.0,0.0,7.623159952843876,4.8224152849122185e-17,0.5480302809986733,0,0,medium
sc_02048_2542565b0b,0.8585671174413272,-5.619122680962549,4.397061846312754,-0.9787044855516105,-1.02525194758523,0.2574597194136966,286.8839268666667,7.18650332770803,0.8562699334458395,1.2228084265650422e-15,382.2932230664992,0.2,4,0.05,45.0,0.0,1.0,0.0,0.0,0.0,7.098424545223454,2.2937472318954915e-15,0.6741281688080597,0,0,medium
sc_02048_2542565b0b,0.8585671174413272,-5.619122680962549,4.397061846312754,-0.9787044855516105,-1.02525194758523,0.2574597194136966,286.8839268666667,7.18650332770803,0.8562699334458395,1.2228084265650422e-15,382.2932230664992,0.2,5,0.15,45.0,0.0,1.0,0.0,0.0,0.0,6.926801781080156,7.641474183904738e-15,0.5855373209651584,0,0,medium
sc_02048_2542565b0b,0.8585671174413272,-5.619122680962549,4.397061846312754,-0.9787044855516105,-1.02525194758523,0.2574597194136966,286.8839268666667,7.18650332770803,0.8562699334458395,1.2228084265650422e-15,382.2932230664992,0.2,6,0.3,60.0,0.0,1.0,0.0,0.0,0.0,6.89288709407564,9.659214398842095e-15,0.4750029951218496,0,0,medium
sc_02048_2542565b0b,0.8585671174413272,-5.619122680962549,4.397061846312754,-0.9787044855516105,-1.02525194758523,0.2574597194136966,286.8839268666667,7.18650332770803,0.8562699334458395,1.2228084265650422e-15,382.2932230664992,0.2,7,0.1,45.0,0.0,0.0,1.0,0.0,0.0,7.190405874449087,1.1889846732676851e-15,0.6476120160163372,0,0,medium
sc_02048_2542565b0b,0.8585671174413272,-5.619122680962549,4.397061846312754,-0.9787044855516105,-1.02525194758523,0.2574597194136966,286.8839268666667,7.18650332770803,0.8562699334458395,1.2228084265650422e-15,382.2932230664992,0.2,8,0.1,45.0,0.0,0.0,0.0,1.0,0.0,7.192741029607922,1.1691862178564802e-15,0.6478455315322208,0,0,medium
sc_02048_2542565b0b,0.8585671174413272,-5.619122680962549,4.397061846312754,-0.9787044855516105,-1.02525194758523,0.2574597194136966,286.8839268666667,7.18650332770803,0.8562699334458395,1.2228084265650422e-15,382.2932230664992,0.2,9,0.5,90.0,1.0,0.0,0.0,0.0,0.0,5.780064546210166,1.1143152019950215e-11,0.22086359747815948,0,0,medium
sc_02065_e5b236cf90,-0.39609321289928245,0.49341177025221084,0.14131485594139467,-10.697399851753888,-1.4477800143595871,-0.08801999860523493,277.7517843166667,0.6483169725049884,0.9870336605499003,0.0001620785244744483,385.8489885291965,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6483169725049884,0.0001620785244744483,0.06483169725049884,1,0,high
sc_02065_e5b236cf90,-0.39609321289928245,0.49341177025221084,0.14131485594139467,-10.697399851753888,-1.4477800143595871,-0.08801999860523493,277.7517843166667,0.6483169725049884,0.9870336605499003,0.0001620785244744483,385.8489885291965,0.5,1,0.05,45.0,1.0,0.0,0.0,0.0,0.0,0.7060184829399868,0.00015586827242959666,0.03488756257971296,0,0,high
sc_02065_e5b236cf90,-0.39609321289928245,0.49341177025221084,0.14131485594139467,-10.697399851753888,-1.4477800143595871,-0.08801999860523493,277.7517843166667,0.6483169725049884,0.9870336605499003,0.0001620785244744483,385.8489885291965,0.5,2,0.15,45.0,1.0,0.0,0.0,0.0,0.0,0.8741318556617037,0.00013648330814714256,-0.019729671576686786,0,0,high
sc_02065_e5b236cf90,-0.39609321289928245,0.49341177025221084,0.14131485594139467,-10.697399851753888,-1.4477800143595871,-0.08801999860523493,277.7517843166667,0.6483169725049884,0.9870336605499003,0.0001620785244744483,385.8489885291965,0.5,3,0.3,60.0,1.0,0.0,0.0,0.0,0.0,1.6520992595061499,5.109250676817962e-05,-0.04907578833509932,0,0,high
sc_02065_e5b236cf90,-0.39609321289928245,0.49341177025221084,0.14131485594139467,-10.697399851753888,-1.4477800143595871,-0.08801999860523493,277.7517843166667,0.6483169725049884,0.9870336605499003,0.0001620785244744483,385.8489885291965,0.5,4,0.05,45.0,0.0,1.0,0.0,0.0,0.0,0.615319181744879,0.0001654927608591264,0.025817632460202182,0,0,high
sc_02065_e5b236cf90,-0.39609321289928245,0.49341177025221084,0.14131485594139467,-10.697399851753888,-1.4477800143595871,-0.08801999860523493,277.7517843166667,0.6483169725049884,0.9870336605499003,0.0001620785244744483,385.8489885291965,0.5,5,0.15,45.0,0.0,1.0,0.0,0.0,0.0,0.6360607617150222,0.00016335911744615593,-0.043536780971354924,0,0,high
sc_02065_e5b236cf90,-0.39609321289928245,0.49341177025221084,0.14131485594139467,-10.697399851753888,-1.4477800143595871,-0.08801999860523493,277.7517843166667,0.6483169725049884,0.9870336605499003,0.0001620785244744483,385.8489885291965,0.5,6,0.3,60.0,0.0,1.0,0.0,0.0,0.0,0.666331621953588,0.00016017078528846293,-0.1476525520903555,0,0,high
sc_02065_e5b236cf90,-0.39609321289928245,0.49341177025221084,0.14131485594139467,-10.697399851753888,-1.4477800143595871,-0.08801999860523493,277.7517843166667,0.6483169725049884,0.9870336605499003,0.0001620785244744483,385.8489885291965,0.5,7,0.1,45.0,0.0,0.0,1.0,0.0,0.0,0.868826970451614,0.00013711568128815387,0.015454125616589959,0,0,high
sc_02065_e5b236cf90,-0.39609321289928245,0.49341177025221084,0.14131485594139467,-10.697399851753888,-1.4477800143595871,-0.08801999860523493,277.7517843166667,0.6483169725049884,0.9870336605499003,0.0001620785244744483,385.8489885291965,0.5,8,0.1,45.0,0.0,0.0,0.0,1.0,0.0,0.48121667582487027,0.00017811763527052321,-0.06661640467032273,0,0,high
sc_02065_e5b236cf90,-0.39609321289928245,0.49341177025221084,0.14131485594139467,-10.697399851753888,-1.4477800143595871,-0.08801999860523493,277.7517843166667,0.6483169725049884,0.9870336605499003,0.0001620785244744483,385.8489885291965,0.5,9,0.5,90.0,1.0,0.0,0.0,0.0,0.0,2.590269623512862,6.985275625742941e-06,-0.09811589479157096,0,0,high
sc_02082_395393d104,-0.13705920530796958,-0.07814716803246284,0.5248249193272296,-6.447404918396478,0.5703556204130352,-0.4754893892295125,180.8999118,0.5480268256006993,0.989039463487986,0.0001720982760329883,388.58971888709675,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5480268256006993,0.0001720982760329883,0.054802682560069926,1,0,high
sc_02082_395393d104,-0.13705920530796958,-0.07814716803246284,0.5248249193272296,-6.447404918396478,0.5703556204130352,-0.4754893892295125,180.8999118,0.5480268256006993,0.989039463487986,0.0001720982760329883,388.58971888709675,1.0,1,0.05,45.0,1.0,0.0,0.0,0.0,0.0,0.66980757107995,0.00015979930917708776,0.031266471393709284,0,0,high
sc_02082_395393d104,-0.13705920530796958,-0.07814716803246284,0.5248249193272296,-6.447404918396478,0.5703556204130352,-0.4754893892295125,180.8999118,0.5480268256006993,0.989039463487986,0.0001720982760329883,388.58971888709675,1.0,2,0.15,45.0,1.0,0.0,0.0,0.0,0.0,0.9244510499058934,0.00013044546229003023,-0.014697752152267804,0,0,high
sc_02082_395393d104,-0.13705920530796958,-0.07814716803246284,0.5248249193272296,-6.447404918396478,0.5703556204130352,-0.4754893892295125,180.8999118,0.5480268256006993,0.989039463487986,0.0001720982760329883,388.58971888709675,1.0,3,0.3,60.0,1.0,0.0,0.0,0.0,0.0,1.437397140225715,7.118380946324539e-05,-0.07054600026314278,0,0,high
sc_02082_395393d104,-0.13705920530796958,-0.07814716803246284,0.5248249193272296,-6.447404918396478,0.5703556204130352,-0.4754893892295125,180.8999118,0.5480268256006993,0.989039463487986,0.0001720982760329883,388.58971888709675,1.0,4,0.05,45.0,0.0,1.0,0.0,0.0,0.0,0.4341366384906209,0.00018199686904811762,-0.03137291932937951,0,0,high
sc_02082_395393d104,-0.13705920530796958,-0.07814716803246284,0.5248249193272296,-6.447404918396478,0.5703556204130352,-0.4754893892295125,180.8999118,0.5480268256006993,0.989039463487986,0.0001720982760329883,388.58971888709675,1.0,5,0.15,45.0,0.0,1.0,0.0,0.0,0.0,0.27222611829846466,0.0001927063536873452,-0.1044205959598725,0,0,high
sc_02082_395393d104,-0.13705920530796958,-0.07814716803246284,0.5248249193272296,-6.447404918396478,0.5703556204130352,-0.4754893892295125,180.8999118,0.5480268256006993,0.989039463487986,0.0001720982760329883,388.58971888709675,1.0,6,0.3,60.0,0.0,1.0,0.0,0.0,0.0,0.9313196360148834,0.00012961682562064513,-0.12115375068422596,0,0,high
sc_02082_395393d104,-0.13705920530796958,-0.07814716803246284,0.5248249193272296,-6.447404918396478,0.5703556204130352,-0.4754893892295125,180.8999118,0.5480268256006993,0.989039463487986,0.0001720982760329883,388.58971888709675,1.0,7,0.1,45.0,0.0,0.0,1.0,0.0,0.0,0.624293789725554,0.00016457485113162673,-0.008999192456016034,0,0,high
sc_02082_395393d104,-0.13705920530796958,-0.07814716803246284,0.5248249193272296,-6.447404918396478,0.5703556204130352,-0.4754893892295125,180.8999118,0.5480268256006993,0.989039463487986,0.0001720982760329883,388.58971888709675,1.0,8,0.1,45.0,0.0,0.0,0.0,1.0,0.0,0.5972638171411894,0.0001673141482125943,-0.011702189714452499,0,0,high
sc_02082_395393d104,-0.13705920530796958,-0.07814716803246284,0.5248249193272296,-6.447404918396478,0.5703556204130352,-0.4754893892295125,180.8999118,0.5480268256006993,0.989039463487986,0.0001720982760329883,388.58971888709675,1.0,9,0.5,90.0,1.0,0.0,0.0,0.0,0.0,2.2374396870207534,1.636916654964725e-05,-0.13339888844078182,0,0,high
sc_02099_aaa69837fd,-1.3529918673596564,-0.16640365876233496,0.8498929057810076,-2.235870024801984,-1.941489798135037,0.0514566037017418,220.5599319833333,1.6064230831532975,0.9678715383369341,5.503937440422853e-05,393.47870669393706,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6064230831532975,5.503937440422853e-05,0.16064230831532975,1,0,high
sc_02099_aaa69837fd,-1.3529918673596564,-0.16640365876233496,0.8498929057810076,-2.235870024801984,-1.941489798135037,0.0514566037017418,220.5599319833333,1.6064230831532975,0.9678715383369341,5.503937440422853e-05,393.47870669393706,2.0,1,0.05,45.0,1.0,0.0,0.0,0.0,0.0,1.5017227768174408,6.47636487344387e-05,0.11445799196745834,0,0,high
sc_02099_aaa69837fd,-1.3529918673596564,-0.16640365876233496,0.8498929057810076,-2.235870024801984,-1.941489798135037,0.0514566037017418,220.5599319833333,1.6064230831532975,0.9678715383369341,5.503937440422853e-05,393.47870669393706,2.0,2,0.15,45.0,1.0,0.0,0.0,0.0,0.0,1.309073585044539,8.489933165410402e-05,0.023764501361596746,0,0,high
sc_02099_aaa69837fd,-1.3529918673596564,-0.16640365876233496,0.8498929057810076,-2.235870024801984,-1.941489798135037,0.0514566037017418,220.5599319833333,1.6064230831532975,0.9678715383369341,5.503937440422853e-05,393.47870669393706,2.0,3,0.3,60.0,1.0,0.0,0.0,0.0,0.0,1.999285788881846,2.7108446978305936e-05,-0.014357135397529697,0,0,high
sc_02099_aaa69837fd,-1.3529918673596564,-0.16640365876233496,0.8498929057810076,-2.235870024801984,-1.941489798135037,0.0514566037017418,220.5599319833333,1.6064230831532975,0.9678715383369341,5.503937440422853e-05,393.47870669393706,2.0,4,0.05,45.0,0.0,1.0,0.0,0.0,0.0,1.7153626280653336,4.5930528614388735e-05,0.13582197709224764,0,0,high
sc_02099_aaa69837fd,-1.3529918673596564,-0.16640365876233496,0.8498929057810076,-2.235870024801984,-1.941489798135037,0.0514566037017418,220.5599319833333,1.6064230831532975,0.9678715383369341,5.503937440422853e-05,393.47870669393706,2.0,5,0.15,45.0,0.0,1.0,0.0,0.0,0.0,1.943081725793882,3.0284100367498692e-05,0.08716531543653105,0,0,high
sc_02099_aaa69837fd,-1.3529918673596564,-0.16640365876233496,0.8498929057810076,-2.235870024801984,-1.941489798135037,0.0514566037017418,220.5599319833333,1.6064230831532975,0.9678715383369341,5.503937440422853e-05,393.47870669393706,2.0,6,0.3,60.0,0.0,1.0,0.0,0.0,0.0,1.8699857161354436,3.481223505808703e-05,-0.027287142672169945,0,0,high
sc_02099_aaa69837fd,-1.3529918673596564,-0.16640365876233496,0.8498929057810076,-2.235870024801984,-1.941489798135037,0.0514566037017418,220.5599319833333,1.6064230831532975,0.9678715383369341,5.503937440422853e-05,393.47870669393706,2.0,7,0.1,45.0,0.0,0.0,1.0,0.0,0.0,1.7743809018756442,4.143645233939248e-05,0.10600951875899299,0,0,high
sc_02099_aaa69837fd,-1.3529918673596564,-0.16640365876233496,0.8498929057810076,-2.235870024801984,-1.941489798135037,0.0514566037017418,220.5599319833333,1.6064230831532975,0.9678715383369341,5.503937440422853e-05,393.47870669393706,2.0,8,0.1,45.0,0.0,0.0,0.0,1.0,0.0,1.4692047710358376,6.796847258941896e-05,0.07549190567501231,0,0,high
sc_02099_aaa69837fd,-1.3529918673596564,-0.16640365876233496,0.8498929057810076,-2.235870024801984,-1.941489798135037,0.0514566037017418,220.5599319833333,1.6064230831532975,0.9678715383369341,5.503937440422853e-05,393.47870669393706,2.0,9,0.5,90.0,1.0,0.0,0.0,0.0,0.0,4.138248217220281,3.825520640468424e-08,0.05668196457917091,0,0,high
sc_02150_835b15cddc,13.885378197387022,18.2478435620308,-15.133674080582834,1.4679747206533715,-1.0204339778363258,0.4731309119219026,318.61130936666666,27.473907867759262,0.45052184264481476,2.5777906129787877e-168,396.89127928558173,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.473907867759262,2.5777906129787877e-168,1.0,1,0,low
sc_02150_835b15cddc,13.885378197387022,18.2478435620308,-15.133674080582834,1.4679747206533715,-1.0204339778363258,0.4731309119219026,318.61130936666666,27.473907867759262,0.45052184264481476,2.5777906129787877e-168,396.89127928558173,0.5,1,0.05,45.0,1.0,0.0,0.0,0.0,0.0,27.57283566702657,1.6937812091805347e-169,0.9642857142857143,0,0,low
sc_02150_835b15cddc,13.885378197387022,18.2478435620308,-15.133674080582834,1.4679747206533715,-1.0204339778363258,0.4731309119219026,318.61130936666666,27.473907867759262,0.45052184264481476,2.5777906129787877e-168,396.89127928558173,0.5,2,0.15,45.0,1.0,0.0,0.0,0.0,0.0,27.771602818532255,6.923632042953602e-172,0.8928571428571428,0,0,low
sc_02150_835b15cddc,13.885378197387022,18.2478435620308,-15.133674080582834,1.4679747206533715,-1.0204339778363258,0.4731309119219026,318.61130936666666,27.473907867759262,0.45052184264481476,2.5777906129787877e-168,396.89127928558173,0.5,3,0.3,60.0,1.0,0.0,0.0,0.0,0.0,27.31954435032592,1.7689650174260677e-166,0.7857142857142857,0,0,low
sc_02150_835b15cddc,13.885378197387022,18.2478435620308,-15.133674080582834,1.4679747206533715,-1.0204339778363258,0.4731309119219026,318.61130936666666,27.473907867759262,0.45052184264481476,2.5777906129787877e-168,396.89127928558173,0.5,4,0.05,45.0,0.0,1.0,0.0,0.0,0.0,27.375288315036908,3.852332279430691e-167,0.9642857142857143,0,0,low
sc_02150_835b15cddc,13.885378197387022,18.2478435620308,-15.133674080582834,1.4679747206533715,-1.0204339778363258,0.4731309119219026,318.61130936666666,27.473907867759262,0.45052184264481476,2.5777906129787877e-168,396.89127928558173,0.5,5,0.15,45.0,0.0,1.0,0.0,0.0,0.0,27.17898736049487,8.145791073944022e-165,0.8928571428571428,0,0,low
sc_02150_835b15cddc,13.885378197387022,18.2478435620308,-15.133674080582834,1.4679747206533715,-1.0204339778363258,0.4731309119219026,318.61130936666666,27.473907867759262,0.45052184264481476,2.5777906129787877e-168,396.89127928558173,0.5,6,0.3,60.0,0.0,1.0,0.0,0.0,0.0,27.669595651957472,1.1702148327470283e-170,0.7857142857142857,0,0,low
sc_02150_835b15cddc,13.885378197387022,18.2478435620308,-15.133674080582834,1.4679747206533715,-1.0204339778363258,0.4731309119219026,318.61130936666666,27.473907867759262,0.45052184264481476,2.5777906129787877e-168,396.89127928558173,0.5,7,0.1,45.0,0.0,0.0,1.0,0.0,0.0,27.302559605364294,2.812909929537226e-166,0.9285714285714286,0,0,low
sc_02150_835b15cddc,13.885378197387022,18.2478435620308,-15.133674080582834,1.4679747206533715,-1.0204339778363258,0.4731309119219026,318.61130936666666,27.473907867759262,0.45052184264481476,2.5777906129787877e-168,396.89127928558173,0.5,8,0.1,45.0,0.0,0.0,0.0,1.0,0.0,27.6468310308393,2.1962539095716345e-170,0.9285714285714286,0,0,low
sc_02150_835b15cddc,13.885378197387022,18.2478435620308,-15.133674080582834,1.4679747206533715,-1.0204339778363258,0.4731309119219026,318.61130936666666,27.473907867759262,0.45052184264481476,2.5777906129787877e-168,396.89127928558173,0.5,9,0.5,90.0,1.0,0.0,0.0,0.0,0.0,25.421014098814542,9.736430370356223e-145,0.6428571428571428,0,0,low
sc_02184_4c8383f5e3,-4.198658781518206,-3.7318446848578577,-4.960687587902764,-3.412264518306496,3.1088000306362957,-1.5007990311115527,138.87302593333334,7.494252575160136,0.8501149484967973,1.2775770848069146e-16,398.8134063541893,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.494252575160136,1.2775770848069146e-16,0.7494252575160136,1,0,medium
sc_02184_4c8383f5e3,-4.198658781518206,-3.7318446848578577,-4.960687587902764,-3.412264518306496,3.1088000306362957,-1.5007990311115527,138.87302593333334,7.494252575160136,0.8501149484967973,1.2775770848069146e-16,398.8134063541893,0.2,1,0.05,45.0,1.0,0.0,0.0,0.0,0.0,7.479860672570451,1.4229150180147682e-16,0.7122717815427594,0,0,medium
sc_02184_4c8383f5e3,-4.198658781518206,-3.7318446848578577,-4.960687587902764,-3.412264518306496,3.1088000306362957,-1.5007990311115527,138.87302593333334,7.494252575160136,0.8501149484967973,1.2775770848069146e-16,398.8134063541893,0.2,2,0.15,45.0,1.0,0.0,0.0,0.0,0.0,7.45832781007979,1.671167518043241e-16,0.6386899238651218,0,0,medium
sc_02184_4c8383f5e3,-4.198658781518206,-3.7318446848578577,-4.960687587902764,-3.412264518306496,3.1088000306362957,-1.5007990311115527,138.87302593333334,7.494252575160136,0.8501149484967973,1.2775770848069146e-16,398.8134063541893,0.2,3,0.3,60.0,1.0,0.0,0.0,0.0,0.0,8.192004760400335,5.369354491377366e-19,0.6049147617543192,0,0,medium
sc_02184_4c8383f5e3,-4.198658781518206,-3.7318446848578577,-4.960687587902764,-3.412264518306496,3.1088000306362957,-1.5007990311115527,138.87302593333334,7.494252575160136,0.8501149484967973,1.2775770848069146e-16,398.8134063541893,0.2,4,0.05,45.0,0.0,1.0,0.0,0.0,0.0,7.511043711730252,1.1263699054006102e-16,0.7153900854587395,0,0,medium
sc_02184_4c8383f5e3,-4.198658781518206,-3.7318446848578577,-4.960687587902764,-3.412264518306496,3.1088000306362957,-1.5007990311115527,138.87302593333334,7.494252575160136,0.8501149484967973,1.2775770848069146e-16,398.8134063541893,0.2,5,0.15,45.0,0.0,1.0,0.0,0.0,0.0,7.55175738474026,8.289459453323831e-17,0.6480328813311689,0,0,medium
sc_02184_4c8383f5e3,-4.198658781518206,-3.7318446848578577,-4.960687587902764,-3.412264518306496,3.1088000306362957,-1.5007990311115527,138.87302593333334,7.494252575160136,0.8501149484967973,1.2775770848069146e-16,398.8134063541893,0.2,6,0.3,60.0,0.0,1.0,0.0,0.0,0.0,6.895759662732373,9.469819840127242e-15,0.47529025198752295,0,0,medium
sc_02184_4c8383f5e3,-4.198658781518206,-3.7318446848578577,-4.960687587902764,-3.412264518306496,3.1088000306362957,-1.5007990311115527,138.87302593333334,7.494252575160136,0.8501149484967973,1.2775770848069146e-16,398.8134063541893,0.2,7,0.1,45.0,0.0,0.0,1.0,0.0,0.0,7.7062447365870685,2.5510841811497603e-17,0.6991959022301355,0,0,medium
sc_02184_4c8383f5e3,-4.198658781518206,-3.7318446848578577,-4.960687587902764,-3.412264518306496,3.1088000306362957,-1.5007990311115527,138.87302593333334,7.494252575160136,0.8501149484967973,1.2775770848069146e-16,398.8134063541893,0.2,8,0.1,45.0,0.0,0.0,0.0,1.0,0.0,7.286098776465549,5.948295498289218e-16,0.6571813062179834,0,0,medium
sc_02184_4c8383f5e3,-4.198658781518206,-3.7318446848578577,-4.960687587902764,-3.412264518306496,3.1088000306362957,-1.5007990311115527,138.87302593333334,7.494252575160136,0.8501149484967973,1.2775770848069146e-16,398.8134063541893,0.2,9,0.5,90.0,1.0,0.0,0.0,0.0,0.0,8.402016753605766,9.402684662289737e-20,0.4830588182177194,0,0,medium
sc_02201_442136624d,-7.205483035444735,5.946218851148217,3.4775155823873907,6.356315049427625,-7.90644345981828,-3.73736593150011,272.26090583333337,9.968431121574719,0.8006313775685057,5.312580583486427e-26,389.1089544111892,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.968431121574719,5.312580583486427e-26,0.9968431121574719,1,0,low
sc_02201_442136624d,-7.205483035444735,5.946218851148217,3.4775155823873907,6.356315049427625,-7.90644345981828,-3.73736593150011,272.26090583333337,9.968431121574719,0.8006313775685057,5.312580583486427e-26,389.1089544111892,0.2,1,0.05,45.0,1.0,0.0,0.0,0.0,0.0,10.071122623113073,1.898823824965099e-26,0.9642857142857143,0,0,low
sc_02201_442136624d,-7.205483035444735,5.946218851148217,3.4775155823873907,6.356315049427625,-7.90644345981828,-3.73736593150011,272.26090583333337,9.968431121574719,0.8006313775685057,5.312580583486427e-26,389.1089544111892,0.2,2,0.15,45.0,1.0,0.0,0.0,0.0,0.0,10.278747229997489,2.2966788918447815e-27,0.8928571428571428,0,0,low
sc_02201_442136624d,-7.205483035444735,5.946218851148217,3.4775155823873907,6.356315049427625,-7.90644345981828,-3.73736593150011,272.26090583333337,9.968431121574719,0.8006313775685057,5.312580583486427e-26,389.1089544111892,0.2,3,0.3,60.0,1.0,0.0,0.0,0.0,0.0,10.800652653469175,9.384344805303424e-30,0.7857142857142857,0,0,low
